3	7	9	27
3	7	10	18
3	7	10	20
3	7	10	21
3	7	10	22
3	7	10	23
3	7	10	24
3	7	10	25
3	7	10	26
3	7	10	27
3	7	18	19
3	7	18	20
3	7	18	21
3	7	18	22
3	7	18	23
3	7	18	24
3	7	18	25
3	7	18	26
3	7	19	21
3	7	19	24
3	7	19	25
3	7	19	26
3	7	19	27
3	7	20	22
3	7	20	24
3	7	20	25
3	7	20	26
3	7	20	27
3	7	21	22
3	7	21	25
3	7	21	26
3	7	21	27
3	7	22	24
3	7	22	26
3	7	22	27
3	7	24	25
3	7	24	26
3	7	25	27
3	8	10	16
3	8	10	18
3	8	10	20
3	8	10	21
3	8	10	22
3	8	10	23
3	8	10	24
3	8	10	25
3	8	10	26
3	8	10	27
3	8	13	18
3	8	13	20
3	8	13	21
3	8	13	23
3	8	13	24
3	8	13	26
3	8	13	27
3	8	16	18
3	8	16	19
3	8	16	20
3	8	16	21
3	8	16	22
3	8	16	23
3	8	16	24
3	8	16	26
3	8	16	27
3	8	18	19
3	8	18	20
3	8	18	21
3	8	18	22
3	8	18	23
3	8	18	24
3	8	18	25
3	8	18	26
3	8	19	21
3	8	19	24
3	8	19	25
3	8	19	26
3	8	19	27
3	8	20	22
3	8	20	24
3	8	20	25
3	8	20	26
3	8	20	27
3	8	21	22
3	8	21	25
3	8	21	26
3	8	21	27
3	8	22	24
3	8	22	26
3	8	22	27
3	8	24	25
3	8	24	26
3	8	25	27
3	9	10	16
3	9	10	20
3	9	10	21
3	9	10	22
3	9	10	23
3	9	10	24
3	9	10	25
3	9	10	26
3	9	10	27
3	9	13	20
3	9	13	21
3	9	13	23
3	9	13	24
3	9	13	26
3	9	13	27
3	9	16	19
3	9	16	20
3	9	16	21
3	9	16	22
3	9	16	23
3	9	16	24
3	9	16	26
3	9	16	27
3	9	19	21
3	9	19	24
3	9	19	25
3	9	19	26
3	9	19	27
3	9	20	22
3	9	20	24
3	9	20	25
3	9	20	26
3	9	20	27
3	9	21	22
3	9	21	25
3	9	21	26
3	9	21	27
3	9	22	24
3	9	22	26
3	9	22	27
3	9	24	25
3	9	24	26
3	9	25	27
3	10	16	18
3	10	16	20
3	10	16	21
3	10	16	22
3	10	16	23
3	10	16	24
3	10	16	26
3	10	16	27
3	10	17	20
3	10	17	21
3	10	17	22
3	10	17	23
3	10	17	24
3	10	18	20
3	10	18	21
3	10	18	22
3	10	18	23
3	10	18	24
3	10	18	25
3	10	18	26
3	10	20	22
3	10	20	24
3	10	20	25
3	10	20	26
3	10	20	27
3	10	21	22
3	10	21	25
3	10	21	26
3	10	21	27
3	10	22	24
3	10	22	26
3	10	22	27
3	10	24	25
3	10	24	26
3	10	25	27
3	13	17	20
3	13	17	21
3	13	17	23
3	13	17	24
3	13	18	20
3	13	18	21
3	13	18	23
3	13	18	24
3	13	18	26
3	13	20	24
3	13	20	26
3	13	20	27
3	13	21	26
3	13	21	27
3	13	24	26
3	16	18	19
3	16	18	20
3	16	18	21
3	16	18	22
3	16	18	23
3	16	18	24
3	16	18	26
3	16	19	21
3	16	19	24
3	16	19	26
3	16	19	27
3	16	20	22
3	16	20	24
3	16	20	26
3	16	20	27
3	16	21	22
3	16	21	26
3	16	21	27
3	16	22	24
3	16	22	26
3	16	22	27
3	16	24	26
3	17	19	21
3	17	19	24
3	17	20	22
3	17	20	24
3	17	21	22
3	17	22	24
3	18	19	21
3	18	19	24
3	18	19	25
3	18	19	26
3	18	20	22
3	18	20	24
3	18	20	25
3	18	20	26
3	18	21	22
3	18	21	25
3	18	21	26
3	18	22	24
3	18	22	26
3	18	24	25
3	18	24	26
3	19	21	25
3	19	21	26
3	19	21	27
3	19	24	25
3	19	24	26
3	19	25	27
3	20	22	24
3	20	22	26
3	20	22	27
3	20	24	25
3	20	24	26
3	20	25	27
3	21	22	26
3	21	22	27
3	21	25	27
3	22	24	26
4	6	8	10
4	6	8	11
4	6	8	12
4	6	8	16
4	6	8	18
4	6	8	19
4	6	8	20
4	6	8	21
4	6	8	22
4	6	8	23
4	6	8	24
4	6	8	25
4	6	8	26
4	6	8	27
4	6	10	12
4	6	10	16
4	6	10	17
4	6	10	18
4	6	10	20
4	6	10	21
4	6	10	22
4	6	10	23
4	6	10	24
4	6	10	25
4	6	10	26
4	6	10	27
4	6	11	16
4	6	11	17
4	6	11	18
4	6	11	22
4	6	11	23
4	6	11	24
4	6	11	25
4	6	11	26
4	6	11	27
4	6	12	16
4	6	12	17
4	6	12	18
4	6	12	19
4	6	12	20
4	6	12	22
4	6	12	23
4	6	12	24
4	6	12	25
4	6	12	26
4	6	12	27
4	6	16	18
4	6	16	19
4	6	16	20
4	6	16	21
4	6	16	22
4	6	16	23
4	6	16	24
4	6	16	26
4	6	16	27
4	6	17	19
4	6	17	20
4	6	17	21
4	6	17	22
4	6	17	23
4	6	17	24
4	6	18	19
4	6	18	20
4	6	18	21
4	6	18	22
4	6	18	23
4	6	18	24
4	6	18	25
4	6	18	26
4	6	19	21
4	6	19	24
4	6	19	25
4	6	19	26
4	6	19	27
4	6	20	22
4	6	20	24
4	6	20	25
4	6	20	26
4	6	20	27
4	6	21	22
4	6	21	25
4	6	21	26
4	6	21	27
4	6	22	24
4	6	22	26
4	6	22	27
4	6	24	25
4	6	24	26
4	6	25	27
4	8	10	12
4	8	10	15
4	8	10	16
4	8	10	18
4	8	10	20
4	8	10	21
4	8	10	22
4	8	10	23
4	8	10	24
4	8	10	25
4	8	10	26
4	8	10	27
4	8	11	15
4	8	11	16
4	8	11	18
4	8	11	22
4	8	11	23
4	8	11	24
4	8	11	25
4	8	11	26
4	8	11	27
4	8	12	16
4	8	12	18
4	8	12	19
4	8	12	20
4	8	12	22
4	8	12	23
4	8	12	24
4	8	12	25
4	8	12	26
4	8	12	27
4	8	15	16
4	8	15	19
4	8	15	20
4	8	15	22
4	8	15	23
4	8	15	25
4	8	15	26
4	8	16	18
4	8	16	19
4	8	16	20
4	8	16	21
4	8	16	22
4	8	16	23
4	8	16	24
4	8	16	26
4	8	16	27
4	8	18	19
4	8	18	20
4	8	18	21
4	8	18	22
4	8	18	23
4	8	18	24
4	8	18	25
4	8	18	26
4	8	19	21
4	8	19	24
4	8	19	25
4	8	19	26
4	8	19	27
4	8	20	22
4	8	20	24
4	8	20	25
4	8	20	26
4	8	20	27
4	8	21	22
4	8	21	25
4	8	21	26
4	8	21	27
4	8	22	24
4	8	22	26
4	8	22	27
4	8	24	25
4	8	24	26
4	8	25	27
4	9	10	12
4	9	10	16
4	9	10	20
4	9	10	21
4	9	10	22
4	9	10	23
4	9	10	24
4	9	10	25
4	9	10	26
4	9	10	27
4	9	11	16
4	9	11	22
4	9	11	23
4	9	11	24
4	9	11	25
4	9	11	26
4	9	11	27
4	9	12	16
4	9	12	19
4	9	12	20
4	9	12	22
4	9	12	23
4	9	12	24
4	9	12	25
4	9	12	26
4	9	12	27
4	9	16	19
4	9	16	20
4	9	16	21
4	9	16	22
4	9	16	23
4	9	16	24
4	9	16	26
4	9	16	27
4	9	19	21
4	9	19	24
4	9	19	25
4	9	19	26
4	9	19	27
4	9	20	22
4	9	20	24
4	9	20	25
4	9	20	26
4	9	20	27
4	9	21	22
4	9	21	25
4	9	21	26
4	9	21	27
4	9	22	24
4	9	22	26
4	9	22	27
4	9	24	25
4	9	24	26
4	9	25	27
4	10	12	16
4	10	12	17
4	10	12	18
4	10	12	20
4	10	12	22
4	10	12	23
4	10	12	24
4	10	12	25
4	10	12	26
4	10	12	27
4	10	15	16
4	10	15	17
4	10	15	20
4	10	15	22
4	10	15	23
4	10	15	25
4	10	15	26
4	10	16	18
4	10	16	20
4	10	16	21
4	10	16	22
4	10	16	23
4	10	16	24
4	10	16	26
4	10	16	27
4	10	17	20
4	10	17	21
4	10	17	22
4	10	17	23
4	10	17	24
4	10	18	20
4	10	18	21
4	10	18	22
4	10	18	23
4	10	18	24
4	10	18	25
4	10	18	26
4	10	20	22
4	10	20	24
4	10	20	25
4	10	20	26
4	10	20	27
4	10	21	22
4	10	21	25
4	10	21	26
4	10	21	27
4	10	22	24
4	10	22	26
4	10	22	27
4	10	24	25
4	10	24	26
4	10	25	27
4	11	15	16
4	11	15	17
4	11	15	22
4	11	15	23
4	11	15	25
4	11	15	26
4	11	16	18
4	11	16	22
4	11	16	23
4	11	16	24
4	11	16	26
4	11	16	27
4	11	17	22
4	11	17	23
4	11	17	24
4	11	18	22
4	11	18	23
4	11	18	24
4	11	18	25
4	11	18	26
4	11	22	24
4	11	22	26
4	11	22	27
4	11	24	25
4	11	24	26
4	11	25	27
4	12	16	18
4	12	16	19
4	12	16	20
4	12	16	22
4	12	16	23
4	12	16	24
4	12	16	26
4	12	16	27
4	12	17	19
4	12	17	20
4	12	17	22
4	12	17	23
4	12	17	24
4	12	18	19
4	12	18	20
4	12	18	22
4	12	18	23
4	12	18	24
4	12	18	25
4	12	18	26
4	12	19	24
4	12	19	25
4	12	19	26
4	12	19	27
4	12	20	22
4	12	20	24
4	12	20	25
4	12	20	26
4	12	20	27
4	12	22	24
4	12	22	26
4	12	22	27
4	12	24	25
4	12	24	26
4	12	25	27
4	15	16	19
4	15	16	20
4	15	16	22
4	15	16	23
4	15	16	26
4	15	17	19
4	15	17	20
4	15	17	22
4	15	17	23
4	15	19	25
4	15	19	26
4	15	20	22
4	15	20	25
4	15	20	26
4	15	22	26
4	16	18	19
4	16	18	20
4	16	18	21
4	16	18	22
4	16	18	23
4	16	18	24
4	16	18	26
4	16	19	21
4	16	19	24
4	16	19	26
4	16	19	27
4	16	20	22
4	16	20	24
4	16	20	26
4	16	20	27
4	16	21	22
4	16	21	26
4	16	21	27
4	16	22	24
4	16	22	26
4	16	22	27
4	16	24	26
4	17	19	21
4	17	19	24
4	17	20	22
4	17	20	24
4	17	21	22
4	17	22	24
4	18	19	21
4	18	19	24
4	18	19	25
4	18	19	26
4	18	20	22
4	18	20	24
4	18	20	25
4	18	20	26
4	18	21	22
4	18	21	25
4	18	21	26
4	18	22	24
4	18	22	26
4	18	24	25
4	18	24	26
4	19	21	25
4	19	21	26
4	19	21	27
4	19	24	25
4	19	24	26
4	19	25	27
4	20	22	24
4	20	22	26
4	20	22	27
4	20	24	25
4	20	24	26
4	20	25	27
4	21	22	26
4	21	22	27
4	21	25	27
4	22	24	26
5	10	12	16
5	10	12	17
5	10	12	18
5	10	12	20
5	10	12	22
5	10	12	23
5	10	12	24
5	10	12	25
5	10	12	26
5	10	12	27
5	10	15	16
5	10	15	17
